,endTime,artistName,trackName,msPlayed
3543,2021-07-02 00:04,Olivia Rodrigo,good 4 u,178146
3544,2021-07-02 00:04,The Ghost Inside,Avalanche,1776
3545,2021-07-02 00:07,Touché Amoré,Green,182946
3546,2021-07-02 00:14,Alexisonfire,Season of the Flood,414297
3547,2021-07-02 00:18,Real Friends,I Don't Love You Anymore,205085
3548,2021-07-02 00:22,Architects,Doomsday,248880
3549,2021-07-02 00:24,A Day To Remember,2nd Sucks,147626
3550,2021-07-02 00:28,Sleeping With Sirens,Scene Five - With Ears To See and Eyes To Hear,227573
3551,2021-07-02 00:32,Architects,Animals,244364
3552,2021-07-02 00:35,Knuckle Puck,Wall to Wall (Depreciation),138098
3553,2021-07-02 00:38,AS IT IS,Dial Tones,199679
3554,2021-07-02 00:42,Bring Me The Horizon,Shadow Moses,242977
3555,2021-07-02 00:46,Of Mice & Men,The Storm,244413
3556,2021-07-02 00:50,Alexisonfire,Control,223853
3557,2021-07-02 00:53,Stick To Your Guns,Against Them All,197760
3558,2021-07-02 00:56,Neck Deep,Gold Steps,192726
3559,2021-07-02 00:59,Real Friends,From The Outside,185493
3560,2021-07-02 01:05,Buried In Verona,Vultures Above,309344
3561,2021-07-02 01:08,The Ghost Inside,Pressure Point,230507
3562,2021-07-02 01:12,The Story So Far,Take Me as You Please,222869
3563,2021-07-02 01:16,The Ghost Inside,Still Alive,209778
3564,2021-07-02 01:19,Hands Like Houses,Overthinking,173000
3565,2021-07-02 01:23,Alexisonfire,This Could Be Anywhere In The World,243466
3566,2021-07-02 01:26,A Day To Remember,"I'm Made Of Wax, Larry, What Are You Made Of?",180840
3567,2021-07-02 01:28,Glass Animals,Heat Waves,22093
3568,2021-07-02 01:28,Culture Abuse,Calm E,144185
3569,2021-07-02 01:29,Glass Animals,Heat Waves,613
3570,2021-07-02 01:29,Glass Animals,Heat Waves,12469
3571,2021-07-02 01:32,Glass Animals,Heat Waves,203886
3572,2021-07-02 01:38,Glass Animals,The Other Side Of Paradise,320654
3573,2021-07-02 01:39,Glass Animals,Take A Slice,42362
3574,2021-07-02 01:44,André De Shields,Road to Hell,317879
3575,2021-07-02 01:48,Eva Noblezada,Any Way the Wind Blows,225805
3576,2021-07-02 01:49,Reeve Carney,Come Home with Me,107649
3577,2021-07-02 01:53,Reeve Carney,Wedding Song,213198
3578,2021-07-02 01:56,Reeve Carney,Epic I,192891
3579,2021-07-02 02:02,André De Shields,"All I've Ever Known (""In spite of herself..."") [Intro]",40925
3580,2021-07-02 02:02,Amber Gray,Livin' it Up on Top,329696
3581,2021-07-02 02:06,Eva Noblezada,All I've Ever Known,243331
3582,2021-07-02 02:11,Hadestown Original Broadway Company,Way Down Hadestown,300246
3583,2021-07-02 02:13,André De Shields,A Gathering Storm,93201
3584,2021-07-02 02:15,Reeve Carney,Epic II,146366
3585,2021-07-02 02:22,Hadestown Original Broadway Company,Chant,391011
3586,2021-07-02 02:25,Patrick Page,"Hey, Little Songbird",212617
3587,2021-07-02 02:26,André De Shields,"When the Chips are Down (""Songbird vs. rattlesnake..."") [Intro]",20264
3588,2021-07-02 02:28,Jewelle Blackman,When the Chips are Down,134250
3589,2021-07-02 02:30,Eva Noblezada,"Gone, I'm Gone",101170
3590,2021-07-02 02:31,André De Shields,"Wait for Me (""Hey, the big artiste..."") [Intro]",91425
3591,2021-07-02 02:35,André De Shields,Wait for Me,214961
3592,2021-07-02 02:35,André De Shields,"Why We Build the Wall (""Behind closed doors..."") [Outro]",2391
3593,2021-07-02 02:35,Amber Gray,Our Lady of the Underground,1300
3594,2021-07-02 02:35,Patrick Page,Why We Build the Wall,7346
3595,2021-07-02 02:39,Hadestown Original Broadway Band,Papers - Instrumental,1230
3596,2021-07-02 02:39,Jewelle Blackman,Nothing Changes,417
3597,2021-07-02 02:39,Patrick Page,"Papers (""You're not from around here, son..."") [Intro]",1950
3598,2021-07-02 02:39,André De Shields,Way Down Hadestown (Reprise),230324
3599,2021-07-02 02:39,Reeve Carney,Come Home with Me (Reprise),5061
3600,2021-07-02 02:39,Reeve Carney,If it's True,278
3601,2021-07-02 02:39,Amber Gray,How Long?,208
3602,2021-07-02 02:39,Eva Noblezada,Flowers,7935
3603,2021-07-02 02:43,Hadestown Original Broadway Company,Chant (Reprise),241118
3604,2021-07-02 02:49,Reeve Carney,Epic III,351439
3605,2021-07-02 02:51,Jewelle Blackman,Word to the Wise,743
3606,2021-07-02 02:51,Hadestown Original Broadway Band,"Epic III (""They danced..."") - Instrumental",99564
3607,2021-07-02 02:51,Eva Noblezada,Promises,27951
3608,2021-07-02 02:51,Patrick Page,"His Kiss, the Riot",2670
3609,2021-07-02 02:53,André De Shields,"Wait for Me (""If you wanna walk out of hell..."") - Intro; Reprise",96526
3610,2021-07-02 02:56,Reeve Carney,Doubt Comes In,18299
3611,2021-07-02 02:56,André De Shields,Wait for Me (Reprise),192281
3612,2021-07-02 04:12,Eva Noblezada,Any Way the Wind Blows,222934
3613,2021-07-02 22:33,Not Another D&D Podcast,Eldermourne - Ep. 24: Awakened ,913905
3614,2021-07-02 22:52,Not Another D&D Podcast,Eldermourne - Ep. 25: Flesh and Blood,1100184
3615,2021-07-06 06:11,Not Another D&D Podcast,Eldermourne - Ep. 25: Flesh and Blood,3945836
3616,2021-07-06 06:21,Not Another D&D Podcast,Eldermourne - Ep. 25: Flesh and Blood,765397
3617,2021-07-06 07:01,Not Another D&D Podcast,Eldermourne - Ep. 26: Too Late ,2378325
3618,2021-07-06 14:24,Not Another D&D Podcast,Eldermourne - Ep. 26: Too Late ,3566381
3619,2021-07-06 15:32,Not Another D&D Podcast,"D&D Court - Witch Bolts, Meta Gamers, and the Return of Blasting Gramma",3694302
3620,2021-07-06 17:07,Not Another D&D Podcast,Eldermourne - Ep. 27: Broken Bonds ,5714169
3621,2021-07-06 17:08,Not Another D&D Podcast,Eldermourne - Ep. 5: The Baroness ,59432
3622,2021-07-06 17:16,Not Another D&D Podcast,"D&D Court - Witch Bolts, Meta Gamers, and the Return of Blasting Gramma",495935
3623,2021-07-06 18:31,All Time Low,"Dear Maria, Count Me In",118570
3624,2021-07-06 18:35,Real Friends,Get By,212893
3625,2021-07-06 18:37,Point North,Ghost in My Home,130585
3626,2021-07-06 18:37,All Time Low,"Dear Maria, Count Me In",11221
3627,2021-07-06 18:38,Stand Atlantic,Lavender Bones,66624
3628,2021-07-06 18:42,Bearings,Eyes Closed,10849
3629,2021-07-06 18:42,blink-182,Anthem Part Two,227200
3630,2021-07-06 18:46,Rise Against,Savior,239701
3631,2021-07-06 19:00,Fall Out Boy,Thnks fr th Mmrs,203506
3632,2021-07-06 19:01,New Found Glory,Greatest Of All Time,7040
3633,2021-07-06 19:01,Sleeping With Sirens,Never Enough (feat. Benji Madden),29998
3634,2021-07-06 19:03,Anti-Flag,Christian Nationalist,164333
3635,2021-07-06 19:07,Bearings,Eyes Closed,9322
3636,2021-07-06 19:07,blink-182,Anthem Part Two,227200
3637,2021-07-06 19:09,KennyHoopla,estella//,118733
3638,2021-07-06 19:13,We The Kings,"Check Yes, Juliet",220146
3639,2021-07-06 19:16,Sundressed,So Poetic,187795
3640,2021-07-06 19:20,Stand Atlantic,Hate Me (Sometimes),233453
3641,2021-07-06 19:23,PUP,Nothing Changes,206160
3642,2021-07-06 19:26,A Day To Remember,Mindreader,173520
3643,2021-07-06 19:29,Simple Creatures,Strange Love,151631
3644,2021-07-06 19:32,Bayside,Heaven,155747
3645,2021-07-06 19:35,Real Friends,Get By,212893
3646,2021-07-06 19:36,Alkaline Trio,Minds Like Minefields,9855
3647,2021-07-06 19:36,With Confidence,Moving Boxes,2111
3648,2021-07-06 19:36,Point North,Ghost in My Home,22361
3649,2021-07-06 19:36,Silverstein,Bad Habits,2901
3650,2021-07-06 19:39,Knuckle Puck,Gone,14929
3651,2021-07-06 19:39,A Day To Remember,All Signs Point To Lauderdale,197200
3652,2021-07-06 19:43,Boston Manor,Everything is Ordinary,210880
3653,2021-07-06 19:43,Moose Blood,Have I Told You Enough,938
3654,2021-07-06 19:43,Stand Atlantic,Jurassic Park,10998
3655,2021-07-06 19:45,The White Stripes,Fell In Love With a Girl,110093
3656,2021-07-06 19:49,Knuckle Puck,Want Me Around,211100
3657,2021-07-06 19:51,Fall Out Boy,"Sugar, We're Goin Down",118702
3658,2021-07-07 15:07,Glass Animals,Heat Waves,9216
3659,2021-07-07 15:11,Glass Animals,Heat Waves,238805
3660,2021-07-07 15:14,Glass Animals,Space Ghost Coast To Coast,187383
3661,2021-07-07 15:14,Big Red Machine,The Ghost of Cincinnati,3723
3662,2021-07-07 15:15,Goth Babe,End Summer,21504
3663,2021-07-07 15:18,DE'WAYNE,Super 8,13251
3664,2021-07-07 15:18,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,168030
3665,2021-07-07 15:21,Paramore,Misery Business,211520
3666,2021-07-07 15:22,My Chemical Romance,Helena,1045
3667,2021-07-07 15:22,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),597
3668,2021-07-07 15:22,We The Kings,"Check Yes, Juliet",19361
3669,2021-07-07 15:22,Bowling For Soup,High School Never Ends - Main Version - Explicit,938
3670,2021-07-07 15:22,All Time Low,Monsters (feat. blackbear),0
3671,2021-07-07 15:22,Fall Out Boy,"Dance, Dance",0
3672,2021-07-07 15:22,Weezer,Say It Ain't So,1898
3673,2021-07-07 15:22,The Red Jumpsuit Apparatus,Face Down,1216
3674,2021-07-07 15:22,YONAKA,Teach Me To Fight,12351
3675,2021-07-07 15:22,Panic! At The Disco,I Write Sins Not Tragedies,469
3676,2021-07-07 15:22,AFI,Miss Murder,1471
3677,2021-07-07 15:22,Jimmy Eat World,The Middle,960
3678,2021-07-07 15:22,Royal Blood,Figure It Out,8063
3679,2021-07-07 15:22,Paramore,Brick by Boring Brick,1173
3680,2021-07-07 15:26,AFI,Miss Murder,206586
3681,2021-07-07 15:29,The Red Jumpsuit Apparatus,Face Down,192000
3682,2021-07-07 15:32,Fall Out Boy,"Dance, Dance",180266
3683,2021-07-07 15:35,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),1578
3684,2021-07-07 15:35,Bowling For Soup,High School Never Ends - Main Version - Explicit,1002
3685,2021-07-07 15:35,All Time Low,Monsters (feat. blackbear),41751
3686,2021-07-07 15:35,Jimmy Eat World,The Middle,165853
3687,2021-07-07 15:36,Weezer,Buddy Holly,7914
3688,2021-07-07 15:36,Weezer,Say It Ain't So,3562
3689,2021-07-07 15:36,Paramore,Brick by Boring Brick,4821
3690,2021-07-07 15:40,Weezer,Africa,238626
3691,2021-07-07 15:43,Weezer,Pork And Beans,189400
3692,2021-07-07 15:47,Weezer,Everybody Wants to Rule the World,146850
3693,2021-07-07 15:51,Weezer,Take on Me,223560
3694,2021-07-07 15:51,Weezer,Hero,12156
3695,2021-07-07 15:52,Real Friends,I've Given Up on You,29094
3696,2021-07-07 16:07,"CollegeHumor's Um, Actually","E.T., Green Lantern, Robin Hobb",877714
3697,2021-07-07 16:42,"CollegeHumor's Um, Actually","Star Trek, Godzilla Island, Babylon 5",2103080
3698,2021-07-07 16:42,"CollegeHumor's Um, Actually","Ghostbusters, Gateway, Gravity Falls",1741
3699,2021-07-07 16:42,"CollegeHumor's Um, Actually","E.T., Green Lantern, Robin Hobb",519
3700,2021-07-07 16:57,"CollegeHumor's Um, Actually","Sailor Moon, Pacific Rim, Fate/Stay Night",924548
3701,2021-07-07 17:02,Mayday Parade,"Oh Well, Oh Well - Acoustic",283900
3702,2021-07-07 17:05,The Maine,Numb Without You,35695
3703,2021-07-07 17:05,You Me At Six,Underdog - Acoustic Version,153973
3704,2021-07-08 11:34,Ben Howard,Only Love,249173
3705,2021-07-08 11:38,Bon Iver,Skinny Love,238520
3706,2021-07-08 11:41,Mat Kerekes,Dogwood,172602
3707,2021-07-08 11:46,DeYarmond Edison,bones,323207
3708,2021-07-08 11:50,Anaïs Mitchell,Wedding Song,198080
3709,2021-07-08 11:53,Volcano Choir,Husks And Shells,223746
3710,2021-07-08 11:56,Mumford & Sons,Awake My Soul,157344
3711,2021-07-08 22:13,Two Door Cinema Club,Something Good Can Work,8704
3712,2021-07-08 22:16,Cage The Elephant,Mess Around,173173
3713,2021-07-08 22:19,Arctic Monkeys,When The Sun Goes Down,202133
3714,2021-07-08 22:22,Two Door Cinema Club,Something Good Can Work,164186
3715,2021-07-09 13:36,The Black Keys,Howlin' for You,40638
3716,2021-07-09 13:36,Weezer,Africa,1130
3717,2021-07-09 13:40,Local Natives,When Am I Gonna Lose You,264213
3718,2021-07-09 13:44,Weezer,Africa,238626
3719,2021-07-09 13:47,Cage The Elephant,Shake Me Down,597
3720,2021-07-09 13:47,Two Door Cinema Club,I Can Talk,1493
3721,2021-07-09 13:47,Jadu Heart,Walk The Line,1237
3722,2021-07-09 13:47,Glass Animals,Pork Soda,137183
3723,2021-07-09 13:51,Goth Babe,End Summer,270837
3724,2021-07-09 13:54,The Elwins,So Down Low,184690
3725,2021-07-09 13:57,Glass Animals,Space Ghost Coast To Coast,187383
3726,2021-07-09 14:01,girl in red,i'll die anyway.,192612
3727,2021-07-09 14:04,AWOLNATION,Kill Your Heroes,178840
3728,2021-07-09 19:46,Private Island,Drugs,171923
3729,2021-07-09 20:03,Not Another D&D Podcast,Eldermourne - Ep. 28: Lockdown,1037374
3730,2021-07-10 20:01,Not Another D&D Podcast,Eldermourne - Ep. 27: Broken Bonds ,3168
3731,2021-07-13 00:27,Not Another D&D Podcast,Eldermourne - Ep. 28: Lockdown,4832420
3732,2021-07-13 00:27,Not Another D&D Podcast,Eldermourne - Ep. 28: Lockdown,15637
3733,2021-07-13 01:39,"CollegeHumor's Um, Actually","Venture Brothers, Full Metal Alchemist, Conan the Barbarian",1947468
3734,2021-07-13 03:37,André De Shields,Road to Hell,317879
3735,2021-07-13 03:40,Eva Noblezada,Any Way the Wind Blows,225805
3736,2021-07-13 03:42,Reeve Carney,Come Home with Me,107649
3737,2021-07-13 03:46,Reeve Carney,Wedding Song,213198
3738,2021-07-13 03:49,Reeve Carney,Epic I,192891
3739,2021-07-13 03:55,André De Shields,"All I've Ever Known (""In spite of herself..."") [Intro]",40925
3740,2021-07-13 03:55,Amber Gray,Livin' it Up on Top,329696
3741,2021-07-13 03:59,Eva Noblezada,All I've Ever Known,243331
3742,2021-07-13 04:04,Hadestown Original Broadway Company,Way Down Hadestown,300246
3743,2021-07-13 04:06,André De Shields,A Gathering Storm,93201
3744,2021-07-13 04:08,Reeve Carney,Epic II,146366
3745,2021-07-13 04:15,Hadestown Original Broadway Company,Chant,391011
3746,2021-07-13 04:18,Patrick Page,"Hey, Little Songbird",212617
3747,2021-07-13 04:19,André De Shields,"When the Chips are Down (""Songbird vs. rattlesnake..."") [Intro]",20264
3748,2021-07-13 04:21,Jewelle Blackman,When the Chips are Down,134250
3749,2021-07-13 04:23,Eva Noblezada,"Gone, I'm Gone",101170
3750,2021-07-13 04:24,André De Shields,"Wait for Me (""Hey, the big artiste..."") [Intro]",91425
3751,2021-07-13 04:28,André De Shields,Wait for Me,214961
3752,2021-07-13 04:32,Patrick Page,Why We Build the Wall,240193
3753,2021-07-13 04:33,André De Shields,"Why We Build the Wall (""Behind closed doors..."") [Outro]",57212
3754,2021-07-13 04:33,Amber Gray,Our Lady of the Underground,14107
3755,2021-07-13 04:37,André De Shields,Way Down Hadestown (Reprise),230324
3756,2021-07-13 04:40,Eva Noblezada,Flowers,211038
3757,2021-07-13 04:41,Reeve Carney,Come Home with Me (Reprise),61038
3758,2021-07-13 04:43,Patrick Page,"Papers (""You're not from around here, son..."") [Intro]",113817
3759,2021-07-13 04:44,Hadestown Original Broadway Band,Papers - Instrumental,73105
3760,2021-07-13 04:46,Jewelle Blackman,Nothing Changes,71774
3761,2021-07-13 04:50,Reeve Carney,If it's True,253382
3762,2021-07-13 04:53,Amber Gray,How Long?,221159
3763,2021-07-13 04:54,Hadestown Original Broadway Company,Chant (Reprise),6268
3764,2021-07-13 04:54,André De Shields,"Wait for Me (""If you wanna walk out of hell..."") - Intro; Reprise",4437
3765,2021-07-13 04:57,André De Shields,Wait for Me (Reprise),192281
3766,2021-07-13 05:02,Reeve Carney,Doubt Comes In,291958
3767,2021-07-13 05:02,Reeve Carney,Doubt Comes In,384
3768,2021-07-13 05:02,André De Shields,Road to Hell (Reprise),325
3769,2021-07-13 05:05,André De Shields,Wait for Me (Reprise),192281
3770,2021-07-13 14:00,Reeve Carney,Doubt Comes In,4133
3771,2021-07-13 14:04,André De Shields,Wait for Me (Reprise),192281
3772,2021-07-13 14:05,Reeve Carney,Epic III,714
3773,2021-07-13 14:05,Reeve Carney,Doubt Comes In,101489
3774,2021-07-13 14:09,Hadestown Original Broadway Company,Chant (Reprise),241118
3775,2021-07-13 14:15,Reeve Carney,Epic III,351439
3776,2021-07-13 14:17,Hadestown Original Broadway Band,"Epic III (""They danced..."") - Instrumental",99564
3777,2021-07-13 14:20,Eva Noblezada,Promises,163969
3778,2021-07-13 14:21,Jewelle Blackman,Word to the Wise,80278
3779,2021-07-13 14:24,Patrick Page,"His Kiss, the Riot",183794
3780,2021-07-13 14:26,André De Shields,"Wait for Me (""If you wanna walk out of hell..."") - Intro; Reprise",96526
3781,2021-07-13 14:29,André De Shields,Wait for Me (Reprise),192281
3782,2021-07-13 14:34,Reeve Carney,Doubt Comes In,291958
3783,2021-07-13 14:39,André De Shields,Road to Hell (Reprise),305490
3784,2021-07-13 14:41,Amber Gray,We Raise Our Cups,125008
3785,2021-07-13 14:44,"CollegeHumor's Um, Actually","Homestar Runner, Hearthstone, Demolition Man",954922
3786,2021-07-13 14:57,Bon Iver,Faith,217946
3787,2021-07-13 15:01,Glass Animals,Heat Waves,238805
3788,2021-07-13 15:05,San Fermin,Cairo,220333
3789,2021-07-13 15:09,Orville Peck,Dead of Night,239001
3790,2021-07-13 15:13,Death Cab for Cutie,Grapevine Fires,247360
3791,2021-07-13 15:17,girl in red,Rue,216831
3792,2021-07-13 15:20,The Airborne Toxic Event,Poor Isaac,191240
3793,2021-07-13 15:24,Orville Peck,Legends Never Die - with Shania Twain,232773
3794,2021-07-13 15:27,Des Rocs,Let Me Live / Let Me Die,207141
3795,2021-07-14 15:50,Glass Animals,The Other Side Of Paradise,320654
3796,2021-07-14 15:54,Bon Iver,33 “GOD”,213000
3797,2021-07-14 15:58,Weezer,Take on Me,223560
3798,2021-07-14 16:01,Pretty Vicious,Move,187344
3799,2021-07-14 16:04,Volcano Choir,Husks And Shells,223746
3800,2021-07-14 16:08,Colter Wall,Sleeping on the Blacktop,192480
3801,2021-07-14 16:12,Palace,Live Well,249840
3802,2021-07-14 16:15,Black Pistol Fire,Level,203146
3803,2021-07-14 16:18,Orville Peck,Roses Are Falling,185760
3804,2021-07-14 16:23,The Airborne Toxic Event,All I Ever Wanted,257680
3805,2021-07-14 16:26,girl in red,i wanna be your girlfriend,204990
3806,2021-07-14 16:30,Glass Animals,Take A Slice,229717
3807,2021-07-14 16:34,Bon Iver,Flume,219000
3808,2021-07-14 16:36,Still Woozy,Goodie Bag,146390
3809,2021-07-14 16:40,Bon Iver,Salem,224706
3810,2021-07-14 16:43,Michigander,Misery,180772
3811,2021-07-14 16:47,Glass Animals,Life Itself,281406
3812,2021-07-14 16:53,The Airborne Toxic Event,The Common Touch,307666
3813,2021-07-14 16:56,girl in red,i'll die anyway.,192612
3814,2021-07-14 16:58,Jamie N Commons,Lead Me Home - The Walking Dead Soundtrack,117426
3815,2021-07-14 17:03,Ben Howard,Oats In The Water,299381
3816,2021-07-14 17:06,BØRNS,"10,000 Emerald Pools",174693
3817,2021-07-14 17:12,Roo Panes,Childhood,346880
3818,2021-07-14 17:15,Glass Animals,Dreamland,203492
3819,2021-07-14 17:21,Junip,Line Of Fire,339293
3820,2021-07-14 17:25,Orville Peck,No Glory in the West,253586
3821,2021-07-14 17:29,Of Monsters and Men,King And Lionheart,273853
3822,2021-07-14 17:33,Bon Iver,RABi,212266
3823,2021-07-14 17:37,Weezer,Africa,238626
3824,2021-07-14 17:41,Bon Iver,29 #Strafford APTS,245200
3825,2021-07-14 17:45,Glass Animals,Hot Sugar,234865
3826,2021-07-14 17:48,girl in red,midnight love,193928
3827,2021-07-14 17:52,The Airborne Toxic Event,Hell and Back,233533
3828,2021-07-14 17:55,The Head And The Heart,Library Magic,193786
3829,2021-07-14 17:59,The Unrighteous Brothers,Unchained Melody,235617
3830,2021-07-14 18:02,Orville Peck,Summertime,177012
3831,2021-07-14 18:05,Glass Animals,Space Ghost Coast To Coast,187383
3832,2021-07-14 18:09,Bon Iver,Skinny Love,238520
3833,2021-07-14 18:15,DeYarmond Edison,bones,323207
3834,2021-07-14 18:18,KONGOS,Come with Me Now,211960
3835,2021-07-14 18:23,Local Natives,When Am I Gonna Lose You,264213
3836,2021-07-14 18:27,Glass Animals,Heat Waves,238805
3837,2021-07-14 18:30,Hippo Campus,Buttercup,226610
3838,2021-07-14 18:34,I DONT KNOW HOW BUT THEY FOUND ME,Choke,195717
3839,2021-07-14 18:37,Bleachers,I Wanna Get Better,204520
3840,2021-07-14 18:40,Bad Suns,Daft Pretty Boys,187013
3841,2021-07-14 18:43,Catfish and the Bottlemen,Kathleen,160886
3842,2021-07-14 18:48,Glass Animals,The Other Side Of Paradise,320654
3843,2021-07-14 18:52,Matt Maeson,Cringe,216213
3844,2021-07-14 18:55,Rezz,Someone Else,198947
3845,2021-07-14 18:59,Cavetown,Sweet Tooth,246250
3846,2021-07-14 19:01,BØRNS,American Money,87564
3847,2021-07-15 03:35,Circa Survive,The Difference Between Medicine And Poison Is In The Dose,86282
3848,2021-07-15 03:36,Circa Survive,Get Out,6431
3849,2021-07-15 14:05,"CollegeHumor's Um, Actually","Homestar Runner, Hearthstone, Demolition Man",12970
3850,2021-07-15 14:07,Tigers Jaw,Never Saw It Coming,5887
3851,2021-07-15 14:07,Tigers Jaw,Plane Vs. Tank Vs. Submarine,117738
3852,2021-07-15 14:11,The Wonder Years,Came Out Swinging,244744
3853,2021-07-15 14:15,The Wonder Years,I Don't Like Who I Was Then,217736
3854,2021-07-15 14:19,The Wonder Years,Sister Cities,8746
3855,2021-07-15 14:19,The Wonder Years,Cigarettes & Saints,2005
